Codi,Institució,Latitude,Longitude,Web,Ciutat,País,Continent o Zona (CALCULAT),Estudis Mobilitat,"Mobilitat 
estudiants","Mobilitat 
docent","Col. acadèmica 
o institucional","Estudis 
conjunts",Xarxes,Factsheet,Curs d'actualització Factsheet,Estudis insti,Video promocional,,,,,,,,,,,,,,,
MEXPUEBLA04,Universidad de Las Américas. Puebla,19.0548945,-98.2845204,http://www.udlap.mx,Puebla,Mèxic,Amèrica Llatina,"Ciències Econòmiques i Empresarials; Humanitats (inclou Global Studies; FPE)
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121170935/Universidad+de+las+Am%C3%A9ricas+Puebla-UDLAP.pdf/4cb44f1d-25bf-a316-509b-466d98d41b17?t=1682668282414,2026-27,"Ciències Econòmiques i Empresarials i Humanitats
",,,,,,,,,,,,,,,,
MEXMONTERR02,Universidad de Monterrey,25.661072,-100.4204357,http://www.udem.edu.mx/Esp/Paginas/default.aspx,Monterrey,Mèxic,Amèrica Llatina,Comunicació Audiovisual,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121170935/Universidad+de+Monterrey-UDEM.pdf/8b017434-3655-7c09-c235-eccf55910f4f?t=1680601201576,2025,Comunicació Audiovisual,,,,,,,,,,,,,,,,
,Universidad Modelo,21.0285163,-89.5677716,http://www.unimodelo.edu.mx/,Valladolid,Mèxic,Amèrica Llatina,Periodisme,FALSE,TRUE,FALSE,FALSE,,,,"Periodisme
",,,,,,,,,,,,,,,,
MEXMEXICO01,Universidad Nacional Autónoma de México (UNAM),19.332465,-99.1847825,http://www.global.unam.mx,Ciudad de México,Mèxic,Amèrica Llatina,Tots els estudis excepte Medicina; Traducció i Interpretació,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121170935/Universidad+Nacional+Aut%C3%B3noma+de+M%C3%A9xico-UNAM.pdf/56cdd9cc-c661-2f08-d785-ec35853dbda1,2025-26,"Tots els estudis
",,,,,,,,,,,,,,,,
,Universidad Centroamericana de Managua,12.1251934,-86.2720621,http://www.uca.edu.ni/,Managua,Nicaragua,Amèrica Llatina,Ciències Polítiques,FALSE,FALSE,TRUE,FALSE,,,,"Ciències Polítiques
",,,,,,,,,,,,,,,,
,Universidad de las Regiones Autónomas de la Costa Caribe de Nicaragua,13.7165182,-84.7744131,http://www.uraccan.edu.ni/uraccan/home.seam,Puerto Cabezas,Nicaragua,Amèrica Llatina,Ciències Polítiques,FALSE,FALSE,TRUE,FALSE,,,,"Ciències Polítiques
",,,,,,,,,,,,,,,,
,Universidad Nacional Autónoma de León+,12.4369072,-86.8790596,http://www.unanleon.edu.ni/,León,Nicaragua,Amèrica Llatina,Ciències Polítiques,FALSE,TRUE,TRUE,FALSE,,,2018-19,"Ciències Polítiques
",,,,,,,,,,,,,,,,
,Universidad Nacional Autónoma de Managua,12.1058595,-86.2707898,http://www.unan.edu.ni/,Managua,Nicaragua,Amèrica Llatina,Ciències Polítiques,FALSE,FALSE,TRUE,FALSE,,,,"Ciències Polítiques
",,,,,,,,,,,,,,,,
N SANDVIK02,HANDELSHØYSKOLEN BI (BI Norwegian Business School),59.9484015,10.7685565,http://www.bi.no,Oslo,Noruega,Europa,Ciències Econòmiques i Empresarials,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121175761/BI+Norwegian+Business+School.pdf/6d176098-b17e-efc0-f4f9-6345d5ff8130?t=1681394634638,2026-27,"Ciències Econòmiques i Empresarials
",,,,,,,,,,,,,,,,
N BERGEN02,NHH - Norges Handelshøyskole,60.4229376,5.3024087,http://www.nhh.no,Bergen,Noruega,Europa,"Ciències Econòmiques i Empresarials
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121175761/NHH+-+Norges+Handelsh%C3%B8yskole.pdf/b249a7d1-a73c-d060-b725-56afb33df3cc?t=1681299309635,2026-27,Ciències Econòmiques i Empresarials,,,,,,,,,,,,,,,,
N BERGEN01,Universitetet i Bergen,60.3878586,5.3217549,http://www.uib.no,Bergen,Noruega,Europa,"Ciències Econòmiques i Empresarials
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121175761/Universitetet+i+Bergen.pdf/d40c50bc-95c9-d8d4-57f6-29de6236eac0,2026-27,"Ciències Econòmiques i Empresarials
",,,,,,,,,,,,,,,,
N OSLO01,Universitetet i Oslo,59.9399586,10.7217496,http://www.uio.no,Oslo,Noruega,Europa,Ciències Econòmiques i Empresarials; Doble Grau Dret/Eco; Ciències Polítiques; Grau de FPE,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121175761/Universitetet+i+Oslo.pdf/7b2bddf2-9f1d-572f-405f-3699aa974db0?t=1681220610552,2026-27,"Ciències Econòmiques i Empresarials
",,,,,,,,,,,,,,,,
N TROMSO01,Universitetet i Tromso,69.6798027,18.9712161,"http://en.uit.no/startsida
",Tromso,Noruega,Europa,Llengües Aplicades; Traducció i Interpretació,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121175761/Universitetet+i+Tromso.pdf/14ae1d86-dc82-9b4e-8281-c16bfb9f066f,2024-25,"Traducció i Interpretació
",,no,,,,,,,,,,,,,,
NZL999_REVISAR_1,University of Canterbury,-43.5235375,172.5839233,http://www.canterbury.ac.nz/,Christchurch,Nova Zelanda,Àsia-Pacífic,"Ciències Econòmiques i Empresarials
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121177527/Canterbury.pdf/8f052c30-6a32-d90e-76d7-57861ad95a7e?t=1678708598362,2026-27,"Ciències Econòmiques i Empresarials
",https://www.youtube.com/c/universityofcanterbury,,,,,,,,,,,,,,,
NL AMSTERD01,Amsterdam University College,52.3549395,4.9511709,http://www.auc.nl,Amsterdam,Països Baixos,Europa,"Biologia; Ciències Polítiques; Humanitats; Global Studies
",TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Amsterdam+University+College+%2B+Universteit+Van+Amsterdam.pdf/61a59784-3b92-9c0f-7652-2b9919779cab?t=1750935318268,"2026-27(diverses factsheets, consulteu la que us correspongui)","Biologia Humana; Ciències Polítiques; Humanitats
",https://youtu.be/VH7RhXoMV_I,,,,,,,,,,,,,,,
NL BREDA01,Avans Hogeschool,51.6885178,5.2866376,https://www.avans.nl/international,Breda,Països Baixos,Europa,Economia,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Avans+University+of+Applied+Sciences.pdf/001d8585-680c-2d28-bd2a-a0690d66898c?t=1680685284969,2026-27,"Economia
",https://youtu.be/daDpN3q4Ep8,no,,,,,,,,,,,,,,
,Christelijke Hogeschool Windesheim,52.4994637,6.0800644,http://www.windesheim.nl,Zwolle,Països Baixos,Europa,Periodisme,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Christelijke+Hogeschool+Windesheim.pdf/50851889-6fb7-af3f-b116-d5b6c4125aa7,2019-20,"Periodisme
",,,,,,,,,,,,,,,,
NL ROTTERD01,Erasmus University College - Erasmus Universiteit Rotterdam,51.91752,4.525585,http://www.eur.nl,Rotterdam,Països Baixos,Europa,"Ciències Econòmiques i Empresarials; Ciències Polítiques; Humanitats
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Erasmus+School+of+Economics+i+Rotterdam+School+of+Management+25-26+%28NL+ROTTERD01%29+-+dues+factsheets%2C+comparteixen+codi.pdf/394ddaa5-3c9d-4988-0711-8c10d601a4c1?t=1753179344675,"2026-27 (diverses factsheets, consulteu la que us correspongui)","Ciències Econòmiques i Empresarials; Ciències Polítiques; Humanitats
",,,,,,,,,,,,,,,,
NL S-GRAVE37,Hogeschool Inholland,52.0002,4.368867,http://www.inholland.nl/,Haarlem,Països Baixos,Europa,"Ciències Econòmiques i Empresarials; Publicitat i Relacions Públiques
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Hogeschool+Inholland.pdf/15ddb25b-3ab0-8765-495d-463ea75d2886?t=1680675090406,2026-27,"Ciències Econòmiques i Empresarials i Publicitat i Relacions Públiques
",,,,,,,,,,,,,,,,
NL UTRECHT24,Hogeschool Utrecht,52.0875981,5.0023497,https://www.internationalhu.com/,Utrecht,Països Baixos,Europa,,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/d/estudiarfora/hogeschool-utrecht-2025-26,2026-27,,,,,,,,,,,,,,,,,
NL NIJMEGE01,Radboud Universiteit Nijmegen,51.816701,5.865272,http://www.ru.nl,Nijmegen,Països Baixos,Europa,"Biologia Humana; Economia; Administració i Direcció d'Empreses; Empresarials-Managment; International Business Economics; Filosofia, Política i Economia; Dret; Doble grau Dret-ADE; Periodisme; Enginyeria Mates Ciència de Dades",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Radboud+Universiteit+Nijmegen.pdf/a8a8b9dc-0575-8204-b316-e465efdcc9e8?t=1680675904053,2026-27,"Biologia Humana; Economia; Administració i Direcció d'Empreses; Empresarials-Managment; International Business Economics; Filosofia, Política i Economia; Dret; Doble grau Dret-ADE; Periodisme; Enginyeria Mates Ciència de Dades",https://www.youtube.com/watch?v=x5gbyC12UUE,,,,,,,,,,,,,,,
NL GRONING01,Rijksuniversiteit Groningen,53.2192634,6.5629872,http://www.rug.nl/,Groningen,Països Baixos,Europa,Humanitats; Global Studies; Ciències Polítiques; Facultat de Comunicació; Ciències Econòmiques i Empresarials,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/d/estudiarfora/university-of-groningen-arts-2026-2027,2026-27 ,Ciències Econòmiques i Empresarials,,,,,,,,,,,,,,,,
NL ROTTERD01,"Rotterdam School of
Management- Erasmus
Universiteit Rotterdam",51.9157416,4.5262047,https://vimeo.com/52005642,Rotterdam,Països Baixos,Europa,Administració i Direcció d'Empreses; International Business Economics;  Ciències Empresarials/Management,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Erasmus+School+of+Economics+i+Rotterdam+School+of+Management+25-26+%28NL+ROTTERD01%29+-+dues+factsheets%2C+comparteixen+codi.pdf/394ddaa5-3c9d-4988-0711-8c10d601a4c1?t=1753179344675,"2026-27(diverses factsheets, consulteu la que us correspongui)",Ciències Econòmiques i Empresarials,,,,,,,,,,,,,,,,
NL TILBURG01,Tilburg University,51.5639249,5.0434446,http://www.tilburguniversity.edu/nl/,Tilburg,Països Baixos,Europa,Ciències Econòmiques i Empresarials; Periodisme; Grau en Global Studies,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Tilburg+University.pdf/4202b2a2-2ae3-bad1-9766-2436a00d528b?t=1681460502683,2025-26,Ciències Econòmiques i Empresarials; Periodisme i Sociologia,https://youtu.be/GDxXpJ7B5XI,,,,,,,,,,,,,,,
NL LEIDEN01,Universiteit Leiden,52.1571485,4.4830203,https://www.universiteitleiden.nl/,Leiden,Països Baixos,Europa,Global Studies,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Leiden+University+Erasmus+Information+Sheet.pdf/17dd5fbe-a8d8-7b6d-b080-af6c218ede65?t=1679658503541,2026-27,Global Studies,,,,,,,,,,,,,,,,
NL MAASTRI01,Universiteit Maastricht,50.8471422,5.6864017,http://www.maastrichtuniversity.nl,Maastricht,Països Baixos,Europa,Ciències Econòmiques i Empresarials; Dret-Eco/Ade ; Humanitats (incloent Grau FPE i Global Studies),TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Universiteit+Maastricht+-+LAW+%2B+ECO.pdf/7f9505c6-ac41-3faf-902c-3263dcb134d6?t=1738840038962,"2026-27 (diverses factsheets, consulta la que us correspongui)","Ciències Econòmiques i Empresarials; Dret; Humanitats; Certificat de Postgrau CIEL (Certificate in Comparative, International and European Law)

",,,,,,,,,,,,,,,,
NL MAASTRI01,Universiteit Maastricht,50.8471422,5.6864017,http://www.maastrichtuniversity.nl,Maastricht,Països Baixos,Europa,Dret; Dret-Eco/Ade,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Universiteit+Maastricht+-+LAW+%2B+ECO.pdf/7f9505c6-ac41-3faf-902c-3263dcb134d6?t=1738840038962,"2026-27 (diverses factsheets, consulta la que us correspongui)","Dret; Certificat de Postgrau CIEL (Certificate in Comparative, International and European Law)
",,,,,,,,,,,,,,,,
NL UTRECHT01,Universiteit Utrecht,52.0901527,5.1226018,http://www.uu.nl/,Utrecht,Països Baixos,Europa,Ciències Econòmiques i Empresarials; Criminologia,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/d/estudiarfora/ucu-factsheet-2026-2027,"2026-27 (diverses factsheets, consulteu la que us correspongui)","Ciències Econòmiques i Empresarials i Dret
",,,,,,,,,,,,,,,,
NL AMSTERD01,"Universiteit van Amsterdam
",52.3558182,4.9557263,https://www.uva.nl/en,Amsterdam,Països Baixos,Europa,Ciències Econòmiques i Empresarials; Doble Grau Dret/Eco; Ciències Polítiques i Grau de FPE,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121136264/Amsterdam+University+College+%2B+Universteit+Van+Amsterdam.pdf/61a59784-3b92-9c0f-7652-2b9919779cab?t=1750935318268,"2026-27(diverses factsheets, consulteu la que us correspongui)","Ciències Econòmiques i Empresarials
",,,,,,,,,,,,,,,,
NL UTRECHT01,University College Utrecht,52.0833308,5.147621,http://www.uu.nl/en/organisation/university-college-utrecht,Utrecht,Països Baixos,Europa,"Grau en Filosofia, Política i Economia; Grau en Global Studies
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/d/estudiarfora/ucu-factsheet-2026-2027,"2026-27 (diverses factsheets, consulteu la que us correspongui)","Grau en Filosofia, Política i Economia
",,,,,,,,,,,,,,,,
,International Palestinian Youth League (IPYL),31.5325865,35.0910712,http://www.ipyl.org/,Hebron,Palestina,Àfrica i Orient Mitjà,,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
,Academia de la Magistratura del Perú,-12.0491026,-77.0348698,"http://www.amag.edu.pe/
",Lima,Perú,Amèrica Llatina,Dret,FALSE,TRUE,TRUE,FALSE,,,,"Dret
",,,,,,,,,,,,,,,,
,"Centro Est. Regionales andinos ""Bartolomé Casas""",41.8235342,-71.4237379,http://www.cbc.org.pe/index.php?option=com_content&view=article&id=46&Itemid=66&lang=en,Cusco,Perú,Amèrica Llatina,Història (IHJVV),FALSE,FALSE,TRUE,FALSE,,,,"Història (IHJVV)
",,,,,,,,,,,,,,,,
PERLIMA06,Pontificia Universidad Catòlica del Perú,-12.069512,-77.0793592,http://www.pucp.edu.pe/content/index.php,Lima,Perú,Amèrica Llatina,Dret; Dret-Eco/Ade; Relacions Laborals,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121179030/Pontificia+Universidad+Cat%C3%B2lica+del+Per%C3%BA.pdf/ef2bee50-b6fc-6f0b-a6c6-bf9ab3d31df6?t=1682064134801,2025-26,Dret,,,,,,,,,,,,,,,,
,Pronabec,-12.084072,-77.034332,https://www.pronabec.gob.pe/,Lima,Perú,Amèrica Llatina,,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
PERPIURA02,Universidad de Piura,-5.1766923,-80.6368321,http://udep.edu.pe/,Piura,Perú,Amèrica Llatina,Economia; Administració i Direcció d'Empreses; International Bussiness Economics; Ciències Empresarials-Management,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121179030/Universidad+de+Piura.pdf/c397c799-2ebe-5df2-3c0c-d06d7caf69c4?t=1682318945168,2023-24,Economia; Administració i Direcció d'Empreses; International Bussiness Economics; Ciències Empresarials-Management,,,,,,,,,,,,,,,,
PERLIMA12,Universidad del Pacífico,-12.0837969,-77.048806,http://www.up.edu.pe/default.aspx,Lima,Perú,Amèrica Llatina,"Ciències Econòmiques i Empresarials; Ciències Polítiques

",TRUE,FALSE,TRUE,FALSE,,https://www.upf.edu/documents/105229234/121179030/Universidad+del+Pac%C3%ADfico.pdf/0b6ebb3f-a278-ef7b-1d66-768d54116d7b,2025-26,"Ciències Econòmiques i Empresarials; Ciències Polítiques
",https://youtu.be/AgIAmuPzYL0,,,,,,,,,,,,,,,
PL WARSZAW01,Uniwersytet Warszawski,52.2403463,21.0186012,http://www.uw.edu.pl/en/,Warszawa,Polònia,Europa,Màster i Doctorat en Ciències Polítiques i Socials,TRUE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121180605/Uniwersytet+Warszawski.pdf/9e5e89fc-98d8-0293-5cbe-181ed6500274?t=1716288555735,2024-25,"Ciències Polítiques
",,,,,,,,,,,,,,,,
PL KRAKOW01,Uniwersytet Jagiellonski W Krakowie,50.0609623,19.9341074,http://www.uj.edu.pl/en_GB/,Krakow,Polònia,Europa,,TRUE,FALSE,FALSE,FALSE,Associación Europaeum,https://www.upf.edu/documents/105229234/121180605/Uniwersytet+Jagiellonski+W+Krakowie+24-25.pdf/c83ac599-c6b5-4431-f8e1-83f3403f4893?t=1741862099858,2025-26,Ciències Socials,,,,,,,,,,,,,,,,
PL TORUN01,Uniwersytet Mikołaja Kopernika w Toruniu,53.0195187,18.5711994,http://www.umk.pl/en/,Torun,Polònia,Europa,Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121180605/Nicolaus+Copernicus+University.pdf/c52b9ef8-b555-0f3a-3265-42ded1afabc8,2025-26,Traducció i Interpretació,,,,,,,,,,,,,,,,
PL KATOWIC01,Uniwersytet Śląski W Katowicach,50.2607501,19.0287157,http://english.us.edu.pl/,Katowice,Polònia,Europa,Comunicació Audiovisual; Periodisme,TRUE,FALSE,FALSE,FALSE,,https://erasmus.us.edu.pl/exchange-students/,2025-26,Comunicació audiovisual i Periodisme,,,,,,,,,,,,,,,,
PL WARSZAW03,Szkoła Główna Handlowa w Warszawie,52.208872,21.0086579,http://www.sgh.waw.pl,Warszawa,Polònia,Europa,Economia,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121180605/Warsaw+School+of+Economics.pdf/e69bc257-8d21-5fc1-7d4b-13d2061d0464,2025-26,"Ciències Econòmiques i Empresarials
",, 07.03.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
P LISBOA05,Instituto Politécnico de Lisboa,38.7491949,-9.1934746,http://www.ipl.pt/,Lisboa,Portugal,Europa,Periodisme; Publicitat i Relacions Públiques,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/Instituto+Polit%C3%A9cnico+de+Lisboa.pdf/951b2403-3e04-8947-d4fc-95d385f61b28,2018-19,Periodisme i Publicitat i Relacions Públiques,,,,,,,,,,,,,,,,
P LISBOA109,Universidade de Lisboa,38.7526578,-9.158245,http://www.ulisboa.pt/,Lisboa,Portugal,Europa,Humanitats (incloent Grau FPE i Global Studies) ; Medicina,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/Universidade+de+Lisboa.pdf/9e6836e3-4fac-9f62-f8c1-2f95d0485205,"2026-27 (diverses factsheets, consulta la que correspongui)",Humanitats (incloent Grau FPE i Global Studies) i Medicina,,,,,,,,,,,,,,,,
P LISBOA109,Universidade de Lisboa,38.7526578,-9.158245,http://www.ulisboa.pt/,Lisboa,Portugal,Europa,Dret; Relacions Laborals; Doble Dret-Eco/Ade,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/Universidade+de+Lisboa.pdf/9e6836e3-4fac-9f62-f8c1-2f95d0485205,"2026-27 (diverses factsheets, consulta la que correspongui)",Dret; Relacions laborals; Doble Dret-Eco/Ade,,,,,,,,,,,,,,,,
P PORTO02,Universidade Do Porto,41.1465479,-8.6156998,http://www.up.pt,Porto,Portugal,Europa,Humanitats (inclou Global Studies; FPE) i Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/Universidade+Do+Porto.pdf/f7108453-452d-e380-f0af-5e30486ab00f,2025-26,"Humanitats; Traducció i Interpretació
",https://youtu.be/SbPgsC9Ql9w,,,,,,,,,,,,,,,
P LISBOA03,Universidade Nova de Lisboa,38.733682,-9.160333,http://www.unl.pt,Lisboa,Portugal,Europa,"Ciències Econòmiques i Empresarials; Comunicació Audiovisual; Dret; Relacions Laborals; Doble Grau Dret/ECO-ADE; Enginyeria en Xarxes de TeleComunicació; Enginyeria Sistemes Audiovisuals; Enginyeria biomèdica i Periodisme
",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/Universidade+Nova+de+Lisboa.pdf/68c34183-da05-f176-c12e-b7efe3a23943?t=1741854857980,"2026-27 (diverses factsheets, consulteu la que us correspongui)","Ciències Econòmiques i Empresarials; Comunicació Audiovisual; Dret; Enginyeria Telemàtica, Enginyeria Sistemes Audiovisuals i Periodisme
",,,,,,,,,,,,,,,,
P LISBOA01,Universidade Católica Portuguesa,41.1533584,-8.6730304,https://www.catolicabs.porto.ucp.pt/en/catolicabs-porto,Porto,Portugal,Europa,"Economia; Ciències Empresarials-Management; Administració i Direcció d'Empreses; 
International Business Economics",TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/Universidade+Cat%C3%B3lica+Portuguesa.pdf/0f5cc594-d4c2-d3b6-4ccf-dd34340fbd37?t=1679649898122,2025-26,"Economia; Ciències Empresarials-Management; Administració i Direcció d'Empreses; 
International Business Economics",,,,,,,,,,,,,,,,
P COIMBRA01,Universidade de Coimbra,40.2089072,-8.4241509,https://www.uc.pt/,Coimbra,Portugal,Europa,Institut de Lingüística Aplicada,FALSE,TRUE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121183864/FactSheet1920_PT_Coimbra.pdf/c885bdc7-bf58-f93d-cba1-f8dd67ef5212,2019-20,Institut de Lingüística Aplicada,,,,,,,,,,,,,,,,
,Universidad de Puerto Rico,18.4028091,-66.0500407,http://www.upr.edu/,San Juan,Puerto Rico,Amèrica Llatina,,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
,Academic Solutions London,33.0308587,-96.7711803,http://academic-solutions.com/,Londres,Regne Unit,Europa,,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,
UK BIRMING01,Aston University,52.4868584,-1.8882174,http://www.aston.ac.uk,Birmingham,Regne Unit,Europa,Ciències Econòmiques i Empresarials; Biologia Humana; Bioenginyeria; Humanitats; Global Studies,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121193621/Aston+University.pdf/d7965ded-a4d4-103c-7c54-0bef263e8845?t=1681374228040,2025-26,"Traducció i Interpretació
",, 07.03.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
,Bloomberg Tv Spain,40.427351,-3.6903868,,London,Regne Unit,Europa,Periodisme,FALSE,FALSE,TRUE,FALSE,,,,"Periodisme
",,,,,,,,,,,,,,,,
UK CARDIFF01,Cardiff University,51.4866271,-3.1788641,http://www.cardiff.ac.uk/modern-languages/,Cardiff,Regne Unit,Europa,Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121193621/Cardiff+University.pdf/d8223200-20bb-40d4-7cd3-99e161671c5b,2026-27,Traducció i Interpretació,,,,,,,,,,,,,,,,
,City University London - School of Arts and Social Sciences,51.5278409,-0.102509,http://www.city.ac.uk/arts-social-sciences,Londres,Regne Unit,Europa,Ciències Polítiques,FALSE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121193621/City+University+London+-+School+of+Arts+and+Social+Sciences.pdf/673dbdc5-f3a5-f8f1-f5c3-78f08fcfd6bd,2025-26,Ciències Polítiques,,,,,,,,,,,,,,,,
UK GLASGOW08,Glasgow Caledonian University,55.8668183,-4.2499602,http://www.gcu.ac.uk,Glasgow,Regne Unit,Europa,Periodisme; Traducció i Interpretació,TRUE,FALSE,FALSE,FALSE,,https://www.upf.edu/documents/105229234/121193621/Glasgow+Caledonian+University.pdf/90abcba4-8fe0-1ef6-9cfe-b470574f02bf,2026-27,"Periodisme
",, 28.02.2025Enviat mail per reclamar faacsheet,,,,,,,,,,,,,,
